,school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3,Unnamed: 0
502,"MS;""M"";17;""R"";""LE3"";""T"";2;2;""services"";""services"";""other"";""mother"";3;4;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";1;3;5;3;5;3;2;""10"";""8"";9",502.0
503,"MS;""F"";16;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";1;4;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;2;1;1;1;5;0;""14"";""14"";14",503.0
504,"MS;""F"";19;""U"";""LE3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;4;5;1;1;1;0;""12"";""13"";13",504.0
505,"MS;""F"";17;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""reputation"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;4;5;1;2;5;0;""11"";""11"";11",505.0
506,"MS;""F"";20;""U"";""GT3"";""T"";3;3;""at_home"";""services"";""other"";""mother"";2;2;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;3;4;2;4;3;8;""11"";""9"";10",506.0
507,"MS;""F"";17;""U"";""LE3"";""T"";1;1;""other"";""services"";""course"";""father"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;3;1;1;3;0;""11"";""11"";10",507.0
508,"MS;""M"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";3;1;1;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;5;1;2;5;0;""10"";""9"";9",508.0
509,"MS;""F"";16;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""course"";""father"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;3;2;1;1;1;0;""16"";""17"";18",509.0
510,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;3;2;1;1;1;0;""15"";""17"";17",510.0
511,"MS;""F"";17;""U"";""GT3"";""A"";1;0;""other"";""other"";""other"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;5;1;1;4;1;""11"";""9"";10",511.0
512,"MS;""F"";18;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""other"";""mother"";1;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;2;1;1;5;9;""7"";""7"";7",512.0
513,"MS;""F"";16;""U"";""GT3"";""T"";3;1;""other"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;1;3;1;3;1;0;""8"";""6"";8",513.0
514,"MS;""F"";16;""U"";""GT3"";""T"";3;2;""services"";""at_home"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;1;3;1;4;3;2;""7"";""6"";7",514.0
515,"MS;""F"";18;""U"";""LE3"";""T"";1;1;""other"";""at_home"";""reputation"";""mother"";2;2;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";2;3;5;1;4;3;8;""9"";""8"";10",515.0
516,"MS;""F"";16;""R"";""GT3"";""T"";4;4;""health"";""teacher"";""reputation"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;3;3;2;3;2;0;""14"";""16"";16",516.0
517,"MS;""F"";16;""R"";""LE3"";""T"";1;2;""other"";""other"";""reputation"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;5;1;4;2;0;""14"";""14"";15",517.0
518,"MS;""F"";18;""U"";""GT3"";""A"";2;4;""other"";""services"";""reputation"";""father"";1;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";2;3;2;1;3;1;8;""8"";""5"";8",518.0
519,"MS;""M"";16;""R"";""GT3"";""T"";2;1;""other"";""services"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;2;1;1;1;2;0;""8"";""7"";0",519.0
520,"MS;""F"";16;""U"";""LE3"";""T"";1;1;""at_home"";""other"";""other"";""mother"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;2;1;3;5;6;""6"";""8"";8",520.0
521,"MS;""F"";16;""R"";""GT3"";""T"";2;3;""at_home"";""services"";""other"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;3;3;1;1;2;0;""8"";""10"";10",521.0
522,"MS;""F"";16;""U"";""GT3"";""T"";4;4;""health"";""health"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;4;1;2;3;4;""8"";""8"";8",522.0
523,"MS;""M"";18;""U"";""LE3"";""T"";4;4;""at_home"";""health"";""home"";""mother"";1;4;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";5;5;5;5;5;5;2;""5"";""6"";6",523.0
524,"MS;""F"";16;""R"";""LE3"";""T"";3;4;""at_home"";""other"";""other"";""mother"";3;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""no"";4;2;1;1;1;2;2;""7"";""9"";8",524.0
525,"MS;""M"";17;""U"";""LE3"";""T"";4;4;""other"";""services"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;2;5;0;""15"";""14"";16",525.0
526,"MS;""F"";17;""R"";""GT3"";""T"";4;1;""other"";""other"";""other"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;3;1;2;5;1;""13"";""14"";14",526.0
527,"MS;""M"";16;""U"";""LE3"";""T"";2;2;""services"";""services"";""other"";""mother"";4;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;2;2;3;0;""10"";""9"";10",527.0
528,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""other"";""mother"";1;1;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";5;1;3;1;2;5;5;""9"";""9"";9",528.0
529,"MS;""F"";16;""U"";""LE3"";""T"";4;4;""services"";""services"";""other"";""father"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;1;2;5;1;""11"";""11"";11",529.0
530,"MS;""M"";17;""U"";""GT3"";""T"";3;3;""services"";""services"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;1;4;5;5;3;8;""7"";""10"";9",530.0
531,"MS;""M"";17;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""other"";""mother"";3;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;1;3;3;3;1;0;""10"";""10"";10",531.0
532,"MS;""M"";16;""U"";""GT3"";""T"";2;1;""health"";""services"";""other"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;2;2;1;4;5;2;""9"";""7"";8",532.0
533,"MS;""F"";16;""U"";""LE3"";""T"";2;1;""other"";""services"";""other"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";3;2;2;1;1;3;0;""14"";""15"";16",533.0
534,"MS;""M"";16;""U"";""LE3"";""T"";4;4;""teacher"";""health"";""other"";""father"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;2;2;5;5;0;""11"";""12"";12",534.0
535,"MS;""M"";15;""R"";""GT3"";""T"";1;2;""other"";""services"";""course"";""mother"";3;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;5;5;1;3;5;11;""9"";""11"";10",535.0
536,"MS;""M"";15;""U"";""LE3"";""A"";2;2;""other"";""other"";""reputation"";""mother"";3;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;4;5;2;3;5;8;""13"";""14"";14",536.0
537,"MS;""M"";15;""U"";""LE3"";""A"";2;1;""services"";""services"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;5;11;""12"";""13"";12",537.0
538,"MS;""F"";16;""R"";""LE3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""yes"";4;3;3;2;2;5;2;""11"";""11"";11",538.0
539,"MS;""F"";16;""U"";""LE3"";""T"";4;1;""other"";""other"";""home"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";1;2;4;2;2;1;8;""9"";""10"";10",539.0
540,"MS;""F"";17;""U"";""GT3"";""T"";3;2;""at_home"";""other"";""home"";""mother"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;3;2;2;1;5;""9"";""11"";11",540.0
541,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""other"";""mother"";2;2;0;""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;1;1;5;0;""11"";""9"";11",541.0
542,"MS;""F"";16;""U"";""GT3"";""T"";4;4;""teacher"";""services"";""course"";""mother"";2;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;3;5;1;4;5;1;""10"";""11"";12",542.0
543,"MS;""M"";17;""R"";""GT3"";""T"";4;4;""health"";""other"";""course"";""father"";3;1;3;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;3;3;1;3;5;2;""9"";""9"";8",543.0
544,"MS;""M"";17;""R"";""LE3"";""T"";1;3;""other"";""other"";""course"";""father"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";5;1;2;3;3;5;2;""12"";""11"";12",544.0
545,"MS;""M"";17;""U"";""GT3"";""T"";3;4;""services"";""other"";""other"";""mother"";1;2;1;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";5;4;4;3;4;5;8;""8"";""9"";8",545.0
546,"MS;""F"";17;""U"";""GT3"";""T"";4;4;""health"";""health"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;2;5;1;1;5;0;""13"";""15"";16",546.0
547,"MS;""M"";16;""R"";""LE3"";""T"";4;1;""other"";""at_home"";""other"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;2;2;1;2;0;""10"";""11"";11",547.0
548,"MS;""F"";17;""U"";""GT3"";""A"";1;1;""at_home"";""at_home"";""other"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;5;5;1;2;3;2;""11"";""10"";11",548.0
549,"MS;""F"";17;""R"";""GT3"";""T"";4;2;""other"";""other"";""course"";""mother"";2;2;0;""yes"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;3;2;3;5;0;""17"";""18"";18",549.0
550,"MS;""M"";16;""U"";""LE3"";""A"";2;2;""other"";""services"";""course"";""father"";2;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;1;2;2;2;5;0;""12"";""13"";13",550.0
551,"MS;""M"";17;""U"";""GT3"";""T"";3;2;""other"";""other"";""other"";""father"";2;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";4;1;2;2;2;1;0;""13"";""14"";13",551.0
552,"MS;""M"";19;""U"";""GT3"";""T"";1;1;""other"";""other"";""other"";""mother"";1;2;2;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;4;3;3;4;4;2;""9"";""9"";10",552.0
553,"MS;""M"";17;""U"";""LE3"";""A"";1;0;""other"";""other"";""home"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;1;2;1;1;5;4;""11"";""11"";12",553.0
554,"MS;""F"";17;""R"";""GT3"";""T"";1;1;""at_home"";""at_home"";""course"";""father"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";3;5;5;2;2;4;3;""10"";""11"";10",554.0
555,"MS;""F"";16;""R"";""GT3"";""T"";1;2;""other"";""other"";""home"";""father"";1;3;0;""yes"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;3;4;1;1;3;5;""13"";""14"";13",555.0
556,"MS;""M"";16;""R"";""LE3"";""T"";1;2;""other"";""at_home"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;4;4;2;4;5;4;""9"";""10"";11",556.0
557,"MS;""F"";17;""R"";""GT3"";""T"";3;1;""other"";""other"";""course"";""mother"";2;2;3;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";5;4;4;1;1;5;2;""7"";""9"";10",557.0
558,"MS;""M"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";""yes"";5;5;5;3;5;5;0;""8"";""13"";10",558.0
559,"MS;""M"";18;""R"";""GT3"";""T"";1;0;""at_home"";""at_home"";""course"";""other"";3;1;1;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;2;1;1;4;0;""12"";""12"";13",559.0
560,"MS;""M"";17;""R"";""GT3"";""T"";1;1;""other"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;5;5;1;3;2;0;""10"";""9"";10",560.0
561,"MS;""M"";18;""U"";""LE3"";""T"";1;1;""at_home"";""at_home"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;3;3;1;4;5;6;""10"";""9"";10",561.0
562,"MS;""F"";16;""R"";""LE3"";""T"";2;2;""other"";""services"";""course"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";5;4;3;1;1;1;0;""11"";""13"";12",562.0
563,"MS;""M"";17;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;1;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";1;2;1;2;3;5;0;""7"";""0"";0",563.0
564,"MS;""M"";16;""R"";""GT3"";""T"";3;2;""services"";""other"";""course"";""father"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;5;5;2;3;5;2;""11"";""9"";10",564.0
565,"MS;""M"";16;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;5;5;2;4;5;0;""10"";""10"";9",565.0
566,"MS;""M"";18;""R"";""GT3"";""T"";1;1;""services"";""other"";""course"";""other"";2;1;1;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";5;3;3;2;3;5;2;""9"";""7"";9",566.0
567,"MS;""M"";18;""R"";""GT3"";""T"";3;2;""services"";""other"";""course"";""mother"";1;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";2;3;1;2;2;5;0;""4"";""0"";0",567.0
568,"MS;""M"";19;""U"";""GT3"";""T"";3;2;""at_home"";""services"";""course"";""mother"";2;1;3;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";3;2;1;1;1;3;4;""6"";""11"";9",568.0
569,"MS;""M"";18;""U"";""GT3"";""T"";3;3;""at_home"";""at_home"";""course"";""mother"";1;2;2;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;4;5;1;3;3;9;""4"";""8"";8",569.0
570,"MS;""M"";16;""R"";""GT3"";""T"";2;2;""services"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;3;2;4;4;6;""7"";""8"";8",570.0
571,"MS;""M"";19;""U"";""GT3"";""T"";2;1;""at_home"";""other"";""course"";""other"";2;1;3;""no"";""no"";""no"";""yes"";""no"";""no"";""yes"";""yes"";4;4;3;1;3;5;4;""8"";""9"";9",571.0
572,"MS;""F"";16;""U"";""GT3"";""A"";3;2;""services"";""at_home"";""course"";""mother"";2;2;2;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";2;5;5;1;1;1;8;""5"";""5"";7",572.0
573,"MS;""F"";17;""U"";""GT3"";""T"";1;1;""other"";""at_home"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;3;2;1;2;5;9;""7"";""9"";10",573.0
574,"MS;""M"";20;""R"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";2;1;1;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;4;3;2;4;4;12;""8"";""11"";10",574.0
575,"MS;""F"";18;""R"";""GT3"";""A"";4;3;""services"";""services"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;4;3;4;2;8;""10"";""11"";10",575.0
576,"MS;""M"";18;""R"";""GT3"";""T"";3;2;""other"";""other"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";2;5;5;5;5;5;8;""9"";""10"";11",576.0
577,"MS;""M"";19;""R"";""GT3"";""T"";1;1;""other"";""services"";""home"";""other"";3;2;1;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;4;3;3;2;8;""10"";""9"";11",577.0
578,"MS;""M"";17;""U"";""GT3"";""T"";3;3;""health"";""other"";""course"";""mother"";2;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;5;4;2;3;3;4;""8"";""9"";10",578.0
579,"MS;""M"";18;""U"";""LE3"";""T"";1;3;""at_home"";""services"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;3;3;2;3;3;0;""9"";""10"";9",579.0
580,"MS;""M"";19;""R"";""GT3"";""T"";1;1;""other"";""other"";""home"";""other"";3;1;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;3;3;5;4;""8"";""9"";10",580.0
581,"MS;""F"";18;""U"";""GT3"";""A"";1;2;""at_home"";""other"";""course"";""mother"";2;2;2;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;3;1;1;5;2;""6"";""8"";8",581.0
582,"MS;""F"";19;""U"";""LE3"";""A"";1;1;""at_home"";""other"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""no"";""no"";1;4;4;1;1;5;0;""6"";""8"";7",582.0
583,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""other"";""other"";""other"";""mother"";2;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";5;5;5;1;1;3;0;""8"";""6"";0",583.0
584,"MS;""F"";17;""R"";""GT3"";""T"";0;0;""at_home"";""other"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;5;0;""10"";""11"";11",584.0
585,"MS;""F"";17;""R"";""LE3"";""A"";3;1;""other"";""at_home"";""course"";""other"";2;3;0;""no"";""yes"";""yes"";""no"";""yes"";""no"";""no"";""no"";4;2;3;2;2;3;5;""8"";""7"";8",585.0
586,"MS;""F"";17;""U"";""GT3"";""T"";4;2;""teacher"";""services"";""home"";""mother"";1;2;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;5;5;1;3;5;0;""8"";""8"";0",586.0
587,"MS;""F"";18;""R"";""LE3"";""T"";2;2;""services"";""services"";""course"";""mother"";1;2;1;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;3;3;1;2;4;3;""7"";""6"";8",587.0
588,"MS;""F"";17;""U"";""GT3"";""T"";4;1;""health"";""at_home"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";3;2;2;1;1;5;0;""8"";""10"";9",588.0
589,"MS;""F"";17;""U"";""LE3"";""T"";1;2;""at_home"";""other"";""course"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;5;1;1;1;3;0;""7"";""10"";10",589.0
590,"MS;""F"";18;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""mother"";3;2;2;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";3;4;4;2;2;5;3;""7"";""8"";7",590.0
591,"MS;""F"";18;""U"";""GT3"";""T"";2;2;""services"";""at_home"";""reputation"";""father"";2;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;5;1;1;1;2;""12"";""13"";14",591.0
592,"MS;""F"";17;""U"";""GT3"";""T"";3;3;""services"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;4;0;""11"";""12"";13",592.0
593,"MS;""F"";18;""U"";""LE3"";""A"";1;2;""at_home"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;2;4;0;""12"";""13"";14",593.0
594,"MS;""F"";18;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;5;1;2;1;0;""18"";""18"";18",594.0
595,"MS;""M"";18;""U"";""LE3"";""T"";4;4;""services"";""other"";""reputation"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;5;1;1;5;3;""17"";""17"";17",595.0
596,"MS;""F"";17;""U"";""GT3"";""T"";4;2;""other"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;4;0;""17"";""18"";18",596.0
597,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""course"";""mother"";3;2;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";4;3;3;1;1;4;0;""9"";""0"";0",597.0
598,"MS;""M"";18;""U"";""LE3"";""T"";1;2;""at_home"";""services"";""home"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""no"";4;1;4;5;5;1;8;""10"";""11"";11",598.0
599,"MS;""M"";18;""R"";""GT3"";""T"";4;4;""at_home"";""services"";""other"";""mother"";3;1;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";2;5;5;1;1;1;5;""12"";""13"";14",599.0
600,"MS;""M"";17;""R"";""GT3"";""T"";1;1;""other"";""services"";""other"";""father"";3;1;0;""no"";""no"";""no"";""no"";""no"";""no"";""no"";""no"";4;2;3;3;4;4;4;""12"";""13"";14",600.0
601,"MS;""F"";18;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";1;3;1;1;1;2;4;""8"";""8"";10",601.0
602,"MS;""F"";18;""U"";""LE3"";""T"";2;2;""services"";""services"";""course"";""father"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;4;5;1;4;3;0;""11"";""12"";13",602.0
603,"MS;""F"";18;""R"";""LE3"";""A"";4;2;""teacher"";""other"";""reputation"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;1;1;1;5;0;""5"";""0"";0",603.0
604,"MS;""F"";18;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""course"";""mother"";3;2;1;""no"";""no"";""no"";""no"";""yes"";""no"";""no"";""no"";4;4;2;1;2;2;2;""9"";""10"";10",604.0
605,"MS;""F"";19;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""other"";""father"";2;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""no"";""no"";5;5;5;2;3;2;0;""5"";""0"";0",605.0
606,"MS;""F"";17;""U"";""GT3"";""T"";4;2;""teacher"";""other"";""course"";""father"";2;4;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;3;3;1;5;0;""18"";""18"";18",606.0
607,"MS;""F"";17;""R"";""LE3"";""A"";2;1;""services"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;3;1;2;2;5;""11"";""11"";12",607.0
608,"MS;""F"";18;""U"";""LE3"";""A"";1;1;""at_home"";""services"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";5;2;3;1;2;3;2;""8"";""10"";11",608.0
609,"MS;""F"";18;""U"";""GT3"";""T"";1;2;""at_home"";""at_home"";""course"";""father"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""no"";""no"";4;1;1;1;1;4;0;""11"";""11"";12",609.0
610,"MS;""F"";19;""R"";""GT3"";""A"";1;1;""at_home"";""at_home"";""course"";""other"";2;2;3;""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";""yes"";3;5;4;1;4;1;0;""8"";""0"";0",610.0
611,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""services"";""other"";""home"";""mother"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;1;1;1;4;5;""14"";""14"";15",611.0
612,"MS;""M"";17;""R"";""GT3"";""T"";4;3;""services"";""other"";""home"";""mother"";2;2;1;""no"";""yes"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";4;5;5;1;3;2;4;""10"";""11"";11",612.0
613,"MS;""F"";18;""U"";""GT3"";""T"";3;3;""services"";""services"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";5;3;4;1;1;5;0;""10"";""10"";10",613.0
614,"MS;""F"";17;""R"";""GT3"";""T"";4;4;""teacher"";""services"";""other"";""father"";2;2;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;5;2;""12"";""12"";12",614.0
615,"MS;""F"";17;""U"";""LE3"";""A"";3;2;""services"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";1;2;3;1;2;5;0;""15"";""14"";15",615.0
616,"MS;""M"";18;""U"";""LE3"";""T"";1;1;""other"";""services"";""home"";""father"";2;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";3;3;2;1;2;3;2;""14"";""13"";14",616.0
617,"MS;""F"";18;""U"";""LE3"";""T"";1;1;""at_home"";""services"";""course"";""father"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;3;2;1;1;4;0;""19"";""17"";18",617.0
618,"MS;""F"";18;""R"";""LE3"";""A"";1;2;""at_home"";""other"";""course"";""mother"";3;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;4;1;4;5;0;""16"";""15"";15",618.0
